------------------ Decision Tree -------------------
***** Random Search *****
Cross-Validation:10 and number of iterations:50
# Tuning hyper-parameters for accuracy

Best parameters and scores set found on development set:
{'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 20, 'max_features': None, 'criterion': 'gini'}
0.966820987654

Random scores on development set:
0.859 (+/-0.061) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 30, 'max_features': 'auto', 'criterion': 'entropy'}
0.965 (+/-0.037) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 20, 'max_features': None, 'criterion': 'gini'}
0.862 (+/-0.066) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 10, 'max_features': 'log2', 'criterion': 'gini'}
0.867 (+/-0.080) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 30, 'max_features': 'log2', 'criterion': 'gini'}
0.860 (+/-0.059) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 50, 'max_features': 'auto', 'criterion': 'gini'}
0.880 (+/-0.092) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 30, 'max_features': 'auto', 'criterion': 'entropy'}
0.965 (+/-0.030) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 10, 'max_features': None, 'criterion': 'gini'}
0.877 (+/-0.045) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 50, 'max_features': 'auto', 'criterion': 'entropy'}
0.856 (+/-0.082) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 20, 'max_features': 'auto', 'criterion': 'gini'}
0.863 (+/-0.062) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 30, 'max_features': 'auto', 'criterion': 'gini'}
0.845 (+/-0.062) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 40, 'max_features': 'log2', 'criterion': 'gini'}
0.880 (+/-0.051) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 20, 'max_features': 'log2', 'criterion': 'gini'}
0.963 (+/-0.024) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 20, 'max_features': None, 'criterion': 'entropy'}
0.966 (+/-0.039) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 20, 'max_features': None, 'criterion': 'gini'}
0.965 (+/-0.027) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 30, 'max_features': None, 'criterion': 'entropy'}
0.964 (+/-0.028) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 10, 'max_features': None, 'criterion': 'entropy'}
0.872 (+/-0.084) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 50, 'max_features': 'auto', 'criterion': 'entropy'}
0.967 (+/-0.034) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 20, 'max_features': None, 'criterion': 'gini'}
0.851 (+/-0.084) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 40, 'max_features': 'auto', 'criterion': 'entropy'}
0.879 (+/-0.060) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 40, 'max_features': 'log2', 'criterion': 'entropy'}
0.867 (+/-0.105) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 40, 'max_features': 'auto', 'criterion': 'gini'}
0.876 (+/-0.063) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 40, 'max_features': 'auto', 'criterion': 'entropy'}
0.844 (+/-0.084) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 10, 'max_features': 'auto', 'criterion': 'gini'}
0.868 (+/-0.081) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 20, 'max_features': 'log2', 'criterion': 'entropy'}
0.961 (+/-0.018) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 10, 'max_features': None, 'criterion': 'entropy'}
0.856 (+/-0.055) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 20, 'max_features': 'log2', 'criterion': 'gini'}
0.870 (+/-0.045) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 40, 'max_features': 'log2', 'criterion': 'entropy'}
0.865 (+/-0.047) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 10, 'max_features': 'log2', 'criterion': 'entropy'}
0.868 (+/-0.079) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 10, 'max_features': 'log2', 'criterion': 'entropy'}
0.963 (+/-0.024) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 40, 'max_features': None, 'criterion': 'entropy'}
0.868 (+/-0.085) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 30, 'max_features': 'log2', 'criterion': 'entropy'}
0.841 (+/-0.049) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 10, 'max_features': 'auto', 'criterion': 'entropy'}
0.877 (+/-0.044) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 50, 'max_features': 'log2', 'criterion': 'gini'}
0.883 (+/-0.071) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 20, 'max_features': 'log2', 'criterion': 'entropy'}
0.882 (+/-0.062) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 50, 'max_features': 'auto', 'criterion': 'entropy'}
0.869 (+/-0.074) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 10, 'max_features': 'log2', 'criterion': 'gini'}
0.963 (+/-0.021) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 30, 'max_features': None, 'criterion': 'entropy'}
0.859 (+/-0.100) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 30, 'max_features': 'auto', 'criterion': 'gini'}
0.965 (+/-0.033) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 40, 'max_features': None, 'criterion': 'gini'}
0.840 (+/-0.072) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 30, 'max_features': 'log2', 'criterion': 'gini'}
0.850 (+/-0.051) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 10, 'max_features': 'auto', 'criterion': 'entropy'}
0.963 (+/-0.035) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 10, 'max_features': None, 'criterion': 'gini'}
0.871 (+/-0.073) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 50, 'max_features': 'log2', 'criterion': 'gini'}
0.857 (+/-0.063) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 10, 'max_features': 'auto', 'criterion': 'gini'}
0.847 (+/-0.061) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 3, 'max_depth': 40, 'max_features': 'auto', 'criterion': 'entropy'}
0.965 (+/-0.025) for {'splitter': 'best', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 50, 'max_features': None, 'criterion': 'entropy'}
0.866 (+/-0.051) for {'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 40, 'max_features': 'auto', 'criterion': 'gini'}
0.962 (+/-0.026) for {'splitter': 'random', 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 40, 'max_features': None, 'criterion': 'entropy'}
0.874 (+/-0.067) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 50, 'max_features': 'log2', 'criterion': 'entropy'}
0.966 (+/-0.043) for {'splitter': 'random', 'min_samples_leaf': 1, 'min_samples_split': 3, 'max_depth': 50, 'max_features': None, 'criterion': 'gini'}

------------------ Decision Tree -------------------
***** Grid Search *****
Cross-Validation:  10
# Tuning hyper-parameters for accuracy

Best parameters and scores set found on development set:
{'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 30, 'splitter': 'best'}
0.97299382716

Grid scores on development set:
0.849 (+/-0.045) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 10, 'splitter': 'best'}
0.852 (+/-0.070) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 10, 'splitter': 'random'}
0.845 (+/-0.077) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 10, 'splitter': 'best'}
0.852 (+/-0.059) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 10, 'splitter': 'random'}
0.836 (+/-0.044) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'gini', 'min_samples_leaf': 2, 'max_depth': 10, 'splitter': 'best'}
